mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_splitter	param_min_samples_split	param_min_samples_leaf	param_min_impurity_decrease	param_max_features	param_criterion	param_ccp_alpha	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.010065650939941407	0.0006785153601232294	0.0007485389709472656	0.00017476290666443737	best	4	3	0.1	sqrt	gini	0.0	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'gini', 'ccp_alpha': 0.0}	0.45812323689460754	0.4554395079612732	0.4629223942756653	0.44056928157806396	0.4467945396900177	0.4527697920799255	0.008042613794594875	19
0.01284198760986328	0.001548692232822199	0.0007295608520507812	5.071382311600093e-05	best	3	3	0.1	sqrt	entropy	0.025	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.025}	0.45812323689460754	0.4554395079612732	0.4629223942756653	0.44056928157806396	0.44011542201042175	0.45143396854400636	0.009369370324438185	24
0.012313032150268554	0.0021105203030229295	0.0005782604217529297	0.00013489306029809776	best	4	1	0.1	sqrt	entropy	0.035	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.035}	0.45812323689460754	0.4554395079612732	0.4629223942756653	0.44056928157806396	0.44011542201042175	0.45143396854400636	0.009369370324438185	24
0.014221477508544921	0.006593889504749013	0.0006731510162353516	4.8631452684201826e-05	best	4	2	0.1	log2	entropy	0.01	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.01}	0.45812323689460754	0.4554395079612732	0.4629223942756653	0.44056928157806396	0.44011542201042175	0.45143396854400636	0.009369370324438185	24
0.016626405715942382	0.001729968550972199	0.0006235122680664062	0.00010521586669759985	best	3	1	0.1	sqrt	entropy	0.005	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.005}	0.45812323689460754	0.4554395079612732	0.4629223942756653	0.44056928157806396	0.44011542201042175	0.45143396854400636	0.009369370324438185	24
0.0154266357421875	0.0008401408897246634	0.0007113456726074219	4.965580785428854e-05	best	4	1	0.1	sqrt	entropy	0.01	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.01}	0.45812323689460754	0.4554395079612732	0.4629223942756653	0.44056928157806396	0.44011542201042175	0.45143396854400636	0.009369370324438185	24
0.011927366256713867	0.001127525851230286	0.0005829334259033203	0.00012671861127916246	best	4	2	0.1	sqrt	entropy	0.01	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.01}	0.45812323689460754	0.4554395079612732	0.4629223942756653	0.44056928157806396	0.44011542201042175	0.45143396854400636	0.009369370324438185	24
0.012813329696655273	0.00046937981025419264	0.0007624626159667969	3.080235174283806e-05	best	2	1	0.1	log2	entropy	0.01	{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.01}	0.45812323689460754	0.4554395079612732	0.4629223942756653	0.44056928157806396	0.44011542201042175	0.45143396854400636	0.009369370324438185	24
0.01736302375793457	0.004294420901842979	0.0007558345794677734	6.044659107412126e-05	best	2	1	0.1	log2	entropy	0.005	{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.005}	0.45812323689460754	0.4554395079612732	0.4629223942756653	0.44056928157806396	0.44011542201042175	0.45143396854400636	0.009369370324438185	24
0.00848073959350586	0.0013084351616630093	0.0007329940795898438	0.00013986070361447805	best	4	3	0.1	log2	entropy	0.0	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.0}	0.45812323689460754	0.4554395079612732	0.4629223942756653	0.44056928157806396	0.44011542201042175	0.45143396854400636	0.009369370324438185	24
0.009723281860351563	0.0018092335058198237	0.0008310794830322266	6.866345802073377e-05	random	4	2	0.0	log2	gini	0.015	{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'criterion': 'gini', 'ccp_alpha': 0.015}	0.44763416051864624	0.5493108630180359	0.4442710280418396	0.4287625849246979	0.3860917091369629	0.4512140691280365	0.053719630397859174	33
0.008606910705566406	0.001736707295946547	0.0004978179931640625	7.57165758115464e-05	random	3	1	0.0	sqrt	gini	0.03	{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'criterion': 'gini', 'ccp_alpha': 0.03}	0.5738959908485413	0.37932640314102173	0.45200657844543457	0.4287625849246979	0.3860917091369629	0.44401665329933165	0.07029266739824021	34
0.0037651538848876955	0.0001766090770441001	0.0006186485290527344	4.754676224948337e-05	random	3	3	0.1	log2	entropy	0.025	{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.025}	0.44466540217399597	0.37932640314102173	0.45200657844543457	0.4287625849246979	0.3860917091369629	0.41817053556442263	0.029989881603117628	35
0.003890705108642578	0.00045279642558153024	0.0006446361541748047	0.00010597317230428591	random	2	2	0.1	log2	entropy	0.01	{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.01}	0.44466540217399597	0.37932640314102173	0.45200657844543457	0.4287625849246979	0.3860917091369629	0.41817053556442263	0.029989881603117628	35
0.0037427425384521486	0.0006544918805949273	0.0006306648254394531	0.00012522549977319182	random	3	2	0.1	sqrt	entropy	0.01	{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.01}	0.44466540217399597	0.37932640314102173	0.45200657844543457	0.4287625849246979	0.3860917091369629	0.41817053556442263	0.029989881603117628	35
0.0032979488372802735	0.0003040447959066315	0.0005667209625244141	9.026402715919037e-05	random	3	3	0.1	log2	entropy	0.015	{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.015}	0.44466540217399597	0.37932640314102173	0.45200657844543457	0.4287625849246979	0.3860917091369629	0.41817053556442263	0.029989881603117628	35
0.0026203155517578124	0.000454026994892621	0.0004195690155029297	8.288431161978845e-05	random	2	3	0.2	sqrt	entropy	0.015	{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.2, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.015}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.003037834167480469	0.0004176248776360055	0.0005348682403564453	5.7446628863699184e-05	random	3	1	0.1	sqrt	gini	0.015	{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'gini', 'ccp_alpha': 0.015}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.008485221862792968	0.0015425859579984078	0.00045256614685058595	4.488083943434064e-05	best	4	1	0.2	sqrt	entropy	0.03	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.03}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.002871084213256836	0.00035948422244847205	0.0004622936248779297	6.371568694549464e-05	random	2	2	0.1	log2	gini	0.01	{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'criterion': 'gini', 'ccp_alpha': 0.01}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.0027967453002929687	0.00038435301112786066	0.00044050216674804685	7.22332909556705e-05	random	4	1	0.2	sqrt	entropy	0.035	{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.035}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.003675031661987305	0.00042500489223260994	0.0006388664245605469	4.661911820033833e-05	random	4	1	0.2	sqrt	entropy	0.025	{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.025}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.003784036636352539	0.0009939267501930587	0.000609731674194336	0.00011679713245216153	random	3	3	0.2	log2	gini	0.2	{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'gini', 'ccp_alpha': 0.2}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.009329462051391601	0.0011166972900774235	0.0006516456604003906	0.00010601511005014191	random	2	3	0.0	sqrt	entropy	0.2	{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.2}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.005436611175537109	0.0003014227345336645	0.0005558013916015625	0.00010645226961113728	best	3	3	0.2	log2	gini	0.035	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'gini', 'ccp_alpha': 0.035}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.003641557693481445	0.00041508923584061613	0.0006160736083984375	9.221899964630655e-05	random	3	2	0.1	sqrt	gini	0.01	{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'gini', 'ccp_alpha': 0.01}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.0031820297241210937	0.0001932882580207256	0.0005532264709472656	3.625768913941788e-05	random	4	3	0.1	log2	gini	0.2	{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'criterion': 'gini', 'ccp_alpha': 0.2}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.008827829360961914	0.001485650899575965	0.0006963253021240234	6.793458679024982e-05	best	2	3	0.2	sqrt	entropy	0.03	{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.2, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.03}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.007668542861938477	0.0012422262383207608	0.0007154941558837891	0.00019545932602337332	best	3	2	0.2	log2	entropy	0.025	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.025}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.0028732776641845702	0.00041292899182653156	0.0005085945129394531	9.20488900577779e-05	random	2	1	0.2	log2	gini	0.0	{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'gini', 'ccp_alpha': 0.0}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.009320354461669922	0.0011055302932320092	0.0005035877227783203	8.999831143152735e-05	best	4	1	0.1	log2	entropy	0.2	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.2}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.0028123855590820312	0.0003613706872070927	0.00046148300170898435	7.702604351754051e-05	random	4	1	0.1	sqrt	gini	0.01	{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'gini', 'ccp_alpha': 0.01}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.0033220767974853514	0.00016993511645662846	0.0005485057830810547	8.004540831431581e-05	random	4	1	0.2	log2	gini	0.01	{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'gini', 'ccp_alpha': 0.01}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.005555963516235352	0.00045805377013325745	0.0006560802459716797	3.6040625558549474e-05	random	4	1	0.2	log2	entropy	0.01	{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.01}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.003918647766113281	0.00016229214149079602	0.0006550312042236328	0.00015625653192717629	random	2	3	0.1	sqrt	gini	0.03	{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'gini', 'ccp_alpha': 0.03}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.004471826553344727	0.00016300365624380712	0.0005937576293945313	9.499532105783789e-05	random	3	1	0.2	log2	entropy	0.2	{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.2}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.03793082237243652	0.004612807520753576	0.0006605148315429688	0.00012206478031854858	best	4	3	0.0	log2	entropy	0.2	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.2}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.004115152359008789	0.00032846505990360536	0.0005981922149658203	3.627536918158327e-05	random	3	2	0.2	log2	gini	0.005	{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'gini', 'ccp_alpha': 0.005}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.011777877807617188	0.0035912872349840095	0.0006770610809326172	4.01035074957245e-05	best	3	1	0.2	sqrt	entropy	0.2	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.2}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.006953573226928711	0.00023729084330420387	0.0007038116455078125	6.255860004105315e-05	best	2	2	0.2	sqrt	gini	0.025	{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'max_features': 'sqrt', 'criterion': 'gini', 'ccp_alpha': 0.025}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.006064081192016601	0.00035946101528410357	0.0006773471832275391	2.092929491744494e-05	best	4	1	0.2	log2	gini	0.035	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'gini', 'ccp_alpha': 0.035}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.041977310180664064	0.0011225110565063617	0.0006546497344970704	0.00011531923923367277	best	3	2	0.0	log2	entropy	0.2	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.2}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.003610563278198242	0.0002679392246886297	0.000576925277709961	0.0001070453647068223	random	3	1	0.2	log2	entropy	0.015	{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.015}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.006598806381225586	0.0009450735957578779	0.000677490234375	0.00011250887616032088	best	4	3	0.2	sqrt	gini	0.005	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.2, 'max_features': 'sqrt', 'criterion': 'gini', 'ccp_alpha': 0.005}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.009209823608398438	0.0028194481280330625	0.0006966114044189454	2.4865766237536267e-05	best	2	1	0.2	log2	entropy	0.0	{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.0}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
