mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_power_t	param_penalty	param_loss	param_learning_rate	param_alpha	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.07977161407470704	0.03503539215654743	0.01967620849609375	0.012736679648359478	0.25	elasticnet	epsilon_insensitive	constant	0.0001	{'power_t': 0.25, 'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'learning_rate': 'constant', 'alpha': 0.0001}	0.5932860511596693	0.6582958496741642	0.6496600533935292	0.6391161567879111	0.5514300800560392	0.6183576382142626	0.04028324848495198	47
0.08190407752990722	0.033754538182607464	0.00390009880065918	0.0032261250547682614	0.25	elasticnet	huber	optimal	0.0001	{'power_t': 0.25, 'penalty': 'elasticnet', 'loss': 'huber', 'learning_rate': 'optimal', 'alpha': 0.0001}	0.6032458342408727	0.6551706616826075	0.6285999371508977	0.6478231703924437	0.5513275264244398	0.6172334259782523	0.03753239723508228	48
0.10407576560974122	0.01611750275518877	0.01435394287109375	0.0031249142654877714	0.5	l1	squared_error	constant	0.01	{'power_t': 0.5, 'penalty': 'l1', 'loss': 'squared_error', 'learning_rate': 'constant', 'alpha': 0.01}	0.5973751222690968	0.6203289982846086	0.6390096504220544	0.6189557742132981	0.6012583547085129	0.6153855799795143	0.014961520353737703	49
0.0378880500793457	0.00985801994039844	0.003275632858276367	0.0024997698420258364	0.5	l2	squared_error	invscaling	0.01	{'power_t': 0.5, 'penalty': 'l2', 'loss': 'squared_error', 'learning_rate': 'invscaling', 'alpha': 0.01}	0.6223757404464976	0.6196485105719199	0.6104125293622884	0.6245557668256811	0.5829286088600326	0.6119842312132839	0.015306649450014396	50
0.10778622627258301	0.03158591320595099	0.013275527954101562	0.006363171161641419	0.5	elasticnet	squared_error	invscaling	0.0001	{'power_t': 0.5, 'penalty': 'elasticnet', 'loss': 'squared_error', 'learning_rate': 'invscaling', 'alpha': 0.0001}	0.6223757404464976	0.6196485105719199	0.6104125293622884	0.6245557668256811	0.5829286088600326	0.6119842312132839	0.015306649450014396	50
0.06627168655395507	0.013162510175093936	0.007505607604980469	0.003069080849762627	0.5	l2	squared_error	invscaling	0.0001	{'power_t': 0.5, 'penalty': 'l2', 'loss': 'squared_error', 'learning_rate': 'invscaling', 'alpha': 0.0001}	0.6223757404464976	0.6196485105719199	0.6104125293622884	0.6245557668256811	0.5829286088600326	0.6119842312132839	0.015306649450014396	50
0.05561847686767578	0.029787522371634678	0.004806089401245117	0.003919550291479468	0.5	l1	epsilon_insensitive	constant	0.0001	{'power_t': 0.5, 'penalty': 'l1', 'loss': 'epsilon_insensitive', 'learning_rate': 'constant', 'alpha': 0.0001}	0.5858720509870863	0.6520828279136682	0.6371246565471143	0.6276442714092375	0.5544490017382545	0.6114345617190722	0.035988368138581216	53
0.03118586540222168	0.010096439265660782	0.005797576904296875	0.0025397604661573656	0.12	l2	epsilon_insensitive	constant	0.0001	{'power_t': 0.12, 'penalty': 'l2', 'loss': 'epsilon_insensitive', 'learning_rate': 'constant', 'alpha': 0.0001}	0.5930089069170492	0.6534790440540325	0.6374243471509483	0.6248014288825853	0.5483123573663347	0.6114052168741899	0.03727141991126502	54
0.026868057250976563	0.008659966827428015	0.007586097717285157	0.002159681572212368	0.25	l2	epsilon_insensitive	constant	0.0001	{'power_t': 0.25, 'penalty': 'l2', 'loss': 'epsilon_insensitive', 'learning_rate': 'constant', 'alpha': 0.0001}	0.5930089069170492	0.6534790440540325	0.6374243471509483	0.6248014288825853	0.5483123573663347	0.6114052168741899	0.03727141991126502	54
0.05467300415039063	0.024845027379974353	0.005179405212402344	0.00420511255088271	0.25	elasticnet	epsilon_insensitive	constant	0.001	{'power_t': 0.25, 'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'learning_rate': 'constant', 'alpha': 0.001}	0.6046475608224169	0.6369754866667087	0.6249306712354862	0.6174805684026831	0.5575991542258008	0.6083266882706192	0.02744834461441307	56
0.06560792922973632	0.023194210227265345	0.003343820571899414	0.002942141987549044	0.5	elasticnet	epsilon_insensitive	constant	0.001	{'power_t': 0.5, 'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'learning_rate': 'constant', 'alpha': 0.001}	0.6046475608224169	0.6369754866667087	0.6249306712354862	0.6174805684026831	0.5575991542258008	0.6083266882706192	0.02744834461441307	56
0.13168258666992189	0.01406999341451626	0.009346342086791993	0.0019885352813947903	0.5	l1	squared_error	invscaling	0.01	{'power_t': 0.5, 'penalty': 'l1', 'loss': 'squared_error', 'learning_rate': 'invscaling', 'alpha': 0.01}	0.6024707796013514	0.6249772574922956	0.610159300751573	0.6130648930479365	0.5743533514929591	0.6050051164772231	0.01694913325619145	58
0.0409604549407959	0.011355896340064653	0.012578487396240234	0.00804757295064432	0.25	l2	epsilon_insensitive	invscaling	0.001	{'power_t': 0.25, 'penalty': 'l2', 'loss': 'epsilon_insensitive', 'learning_rate': 'invscaling', 'alpha': 0.001}	0.5942360775597104	0.6190544087935725	0.6013272669970066	0.6361053459294934	0.5609544708587872	0.602335514027714	0.02529399595077467	59
0.0687751293182373	0.007954879339166089	0.009256792068481446	0.0007306116210166195	0.25	elasticnet	epsilon_insensitive	invscaling	0.0001	{'power_t': 0.25, 'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'learning_rate': 'invscaling', 'alpha': 0.0001}	0.5911591792181285	0.622009788811978	0.6013272669970066	0.6361053459294934	0.5609544708587872	0.6023112103630787	0.025945301837596926	60
0.13361902236938478	0.008386967774045937	0.030998039245605468	0.007571718101621658	0.25	elasticnet	epsilon_insensitive	invscaling	0.0001	{'power_t': 0.25, 'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'learning_rate': 'invscaling', 'alpha': 0.0001}	0.5911591792181285	0.622009788811978	0.6013272669970066	0.6361053459294934	0.5609544708587872	0.6023112103630787	0.025945301837596926	60
0.03511466979980469	0.009731606648167612	0.006678628921508789	0.002483006893707628	0.25	l2	epsilon_insensitive	constant	0.01	{'power_t': 0.25, 'penalty': 'l2', 'loss': 'epsilon_insensitive', 'learning_rate': 'constant', 'alpha': 0.01}	0.5843864276974119	0.6218870166105281	0.6166598330673877	0.6435859251312259	0.5426087800516497	0.6018255965116406	0.03514881550658311	62
0.034314537048339845	0.0073272812864766685	0.010504961013793945	0.006859877772402885	0.25	l2	epsilon_insensitive	invscaling	0.0001	{'power_t': 0.25, 'penalty': 'l2', 'loss': 'epsilon_insensitive', 'learning_rate': 'invscaling', 'alpha': 0.0001}	0.5911591792181285	0.6190544087935725	0.6013272669970066	0.6332523999994364	0.5641869256763032	0.6017960361368895	0.023728303409486184	63
0.07761497497558593	0.011536186936928141	0.015760469436645507	0.003224145100753746	0.25	elasticnet	epsilon_insensitive	invscaling	0.001	{'power_t': 0.25, 'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'learning_rate': 'invscaling', 'alpha': 0.001}	0.5911591792181285	0.622009788811978	0.6013272669970066	0.6361053459294934	0.5581139016500165	0.6017430965213245	0.026859642088404644	64
0.07263712882995606	0.028723952610234516	0.006063079833984375	0.003017298829743535	0.5	elasticnet	epsilon_insensitive	invscaling	0.0001	{'power_t': 0.5, 'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'learning_rate': 'invscaling', 'alpha': 0.0001}	0.5785473890721942	0.6036676704207665	0.5952503723440565	0.6220893802001225	0.539888416891497	0.5878886457857273	0.027799798278848743	65
0.057040166854858396	0.01908059324385144	0.013732004165649413	0.010661919319864887	0.5	l2	epsilon_insensitive	invscaling	0.0001	{'power_t': 0.5, 'penalty': 'l2', 'loss': 'epsilon_insensitive', 'learning_rate': 'invscaling', 'alpha': 0.0001}	0.5785473890721942	0.6036676704207665	0.5952503723440565	0.6220893802001225	0.539888416891497	0.5878886457857273	0.027799798278848743	65
0.12848930358886718	0.011724953856597657	0.024820756912231446	0.03867622882817853	0.5	elasticnet	epsilon_insensitive	invscaling	0.001	{'power_t': 0.5, 'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'learning_rate': 'invscaling', 'alpha': 0.001}	0.5785473890721942	0.6036676704207665	0.592268189272531	0.6220893802001225	0.539888416891497	0.5872922091714223	0.027667130757569294	67
0.05656518936157227	0.015893281954425464	0.012404203414916992	0.003948487923466601	0.25	l2	huber	invscaling	0.0001	{'power_t': 0.25, 'penalty': 'l2', 'loss': 'huber', 'learning_rate': 'invscaling', 'alpha': 0.0001}	0.5746808163742552	0.5975880952662774	0.5833594680012486	0.6190047555709227	0.5429270769185803	0.5835120424262568	0.025231017449641627	68
0.18175654411315917	0.056289571782578755	0.006547451019287109	0.0031925753500243533	0.12	l1	epsilon_insensitive	adaptive	0.01	{'power_t': 0.12, 'penalty': 'l1', 'loss': 'epsilon_insensitive', 'learning_rate': 'adaptive', 'alpha': 0.01}	0.5718676369041177	0.5793224749750235	0.5923772408938572	0.6076235503105032	0.5158755659564369	0.5734132938079878	0.031234181733133394	69
0.059517860412597656	0.009784079476578509	0.009817028045654297	0.005275933470817174	0.12	l2	huber	invscaling	0.001	{'power_t': 0.12, 'penalty': 'l2', 'loss': 'huber', 'learning_rate': 'invscaling', 'alpha': 0.001}	0.5721284801055578	0.5670765585098921	0.5654448612869606	0.5988459870520557	0.5427581833664502	0.5692508140641832	0.01791774188379807	70
0.07263407707214356	0.00700883187014984	0.011656713485717774	0.004445534560004303	0.12	l1	huber	invscaling	0.0001	{'power_t': 0.12, 'penalty': 'l1', 'loss': 'huber', 'learning_rate': 'invscaling', 'alpha': 0.0001}	0.5721284801055578	0.5670765585098921	0.5624612149266993	0.6017004272456296	0.5400723300791498	0.5686878021733858	0.019808500280703835	71
