mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_bootstrap	param_ccp_alpha	param_class_weight	param_criterion	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
3.706559419631958	0.22059652913626193	0.02757711410522461	0.004163688905283095	True	0.01	balanced	entropy	{'bootstrap': True, 'ccp_alpha': 0.01, 'class_weight': 'balanced', 'criterion': 'entropy'}	0.7400652170181274	0.7160411477088928	0.7367205023765564	0.7153781652450562	0.6992053389549255	0.7214820742607116	0.015104020716895272	14
3.642932176589966	0.5461178956283763	0.025514936447143553	0.003277397982033301	True	0.01	balanced_subsample	entropy	{'bootstrap': True, 'ccp_alpha': 0.01, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}	0.7362450361251831	0.7207121849060059	0.7414180636405945	0.7177718877792358	0.6878154873847961	0.7207925319671631	0.01876597270547445	15
2.204579305648804	0.221056931033147	0.024050140380859376	0.002873867514044906	True	0.005	balanced	gini	{'bootstrap': True, 'ccp_alpha': 0.005, 'class_weight': 'balanced', 'criterion': 'gini'}	0.7356169819831848	0.7108703851699829	0.7388080954551697	0.7089187502861023	0.6973035931587219	0.7183035612106323	0.016152497662928648	16
2.7874066829681396	0.41272836712404287	0.019696903228759766	0.0023533466030895155	True	0.015	balanced_subsample	entropy	{'bootstrap': True, 'ccp_alpha': 0.015, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}	0.7312203645706177	0.7154790163040161	0.7331074476242065	0.7094442844390869	0.691475510597229	0.7161453247070313	0.015289984149885971	17
3.832523155212402	0.0778473650874813	0.02659745216369629	0.0011612210551738768	True	0.015	balanced	entropy	{'bootstrap': True, 'ccp_alpha': 0.015, 'class_weight': 'balanced', 'criterion': 'entropy'}	0.7343922257423401	0.7076936960220337	0.7305081486701965	0.7127143144607544	0.6925061345100403	0.715562903881073	0.015359408917047065	18
1.8564745426177978	0.27596370106773016	0.019711732864379883	0.003883986601988542	True	0.01	balanced_subsample	gini	{'bootstrap': True, 'ccp_alpha': 0.01, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}	0.7356169819831848	0.7013479471206665	0.7212131023406982	0.715086817741394	0.6898979544639587	0.7126325607299805	0.015824901380663527	19
6.282991743087768	0.13941483076179084	0.02602987289428711	0.0007012497562062444	False	0.01	balanced	entropy	{'bootstrap': False, 'ccp_alpha': 0.01, 'class_weight': 'balanced', 'criterion': 'entropy'}	0.7255454659461975	0.7051154375076294	0.7172185778617859	0.7062169909477234	0.6925061345100403	0.7093205213546753	0.011275339105287028	20
5.928910923004151	0.606591258150569	0.0249269962310791	0.0030583708704365726	False	0.01	balanced_subsample	entropy	{'bootstrap': False, 'ccp_alpha': 0.01, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}	0.7255454659461975	0.7051154375076294	0.7172185778617859	0.7062169909477234	0.6925061345100403	0.7093205213546753	0.011275339105287028	20
2.153721570968628	0.26350834411707014	0.02395777702331543	0.0033799474506607647	True	0.01	balanced	gini	{'bootstrap': True, 'ccp_alpha': 0.01, 'class_weight': 'balanced', 'criterion': 'gini'}	0.7375614643096924	0.6918470859527588	0.7305081486701965	0.7005673050880432	0.6841953992843628	0.7089358806610108	0.021255296595142224	22
5.8626031398773195	0.8880052067129104	0.023649072647094725	0.0027265740991336677	False	0.015	balanced	entropy	{'bootstrap': False, 'ccp_alpha': 0.015, 'class_weight': 'balanced', 'criterion': 'entropy'}	0.7237391471862793	0.7025455236434937	0.7202940583229065	0.7064821124076843	0.6894145011901855	0.7084950685501099	0.01245082504035823	23
5.446839714050293	0.878608882493442	0.022944164276123048	0.003818369347927335	False	0.015	balanced_subsample	entropy	{'bootstrap': False, 'ccp_alpha': 0.015, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}	0.7237391471862793	0.7025455236434937	0.7202940583229065	0.7064821124076843	0.6894145011901855	0.7084950685501099	0.01245082504035823	23
3.4818708419799806	0.2750005742868075	0.02589869499206543	0.0007454008687057928	False	0.005	balanced_subsample	gini	{'bootstrap': False, 'ccp_alpha': 0.005, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}	0.7242506742477417	0.6929981112480164	0.7145023345947266	0.7089187502861023	0.698697566986084	0.7078734874725342	0.01112403496743394	25
3.067169761657715	0.5170877742370057	0.020873308181762695	0.0025852678715550526	False	0.005	balanced	gini	{'bootstrap': False, 'ccp_alpha': 0.005, 'class_weight': 'balanced', 'criterion': 'gini'}	0.7242506742477417	0.6929981112480164	0.7145023345947266	0.7089187502861023	0.698697566986084	0.7078734874725342	0.01112403496743394	25
2.84916296005249	0.5642385394652473	0.019339704513549806	0.0029475681571370185	True	0.025	balanced_subsample	entropy	{'bootstrap': True, 'ccp_alpha': 0.025, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}	0.708518922328949	0.6818448901176453	0.7212131023406982	0.7064821124076843	0.6847052574157715	0.7005528569221496	0.015010625846418274	27
3.1724238872528074	0.4676174370082505	0.020560264587402344	0.0037761968028196436	False	0.01	balanced_subsample	gini	{'bootstrap': False, 'ccp_alpha': 0.01, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}	0.7274066805839539	0.6610017418861389	0.7031248807907104	0.7038017511367798	0.6956005096435547	0.6981871128082275	0.021443559330271433	28
3.678402042388916	0.06754887144224782	0.025926685333251952	0.00036868654994960274	False	0.01	balanced	gini	{'bootstrap': False, 'ccp_alpha': 0.01, 'class_weight': 'balanced', 'criterion': 'gini'}	0.7274066805839539	0.6610017418861389	0.7031248807907104	0.7038017511367798	0.6956005096435547	0.6981871128082275	0.021443559330271433	28
3.605317258834839	0.5708831687627015	0.025945568084716798	0.004992468556538104	True	0.025	balanced	entropy	{'bootstrap': True, 'ccp_alpha': 0.025, 'class_weight': 'balanced', 'criterion': 'entropy'}	0.7079469561576843	0.6792097091674805	0.7119446992874146	0.7038017511367798	0.6868009567260742	0.6979408144950867	0.012692777288477177	30
2.020906400680542	0.3538856202677241	0.020924186706542967	0.0039712743166582885	True	0.015	balanced_subsample	gini	{'bootstrap': True, 'ccp_alpha': 0.015, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}	0.7213971614837646	0.6734235882759094	0.7098014950752258	0.7055545449256897	0.6770734786987305	0.697450053691864	0.01889010694960484	31
3.7252188205718992	0.40595568691410105	0.025543928146362305	0.0008052273288161514	True	0.03	balanced_subsample	entropy	{'bootstrap': True, 'ccp_alpha': 0.03, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}	0.7116590142250061	0.6729029417037964	0.7181207537651062	0.7057530879974365	0.6784928441047668	0.6973857283592224	0.01822102408302894	32
3.3483036518096925	0.6137982058851592	0.022143745422363283	0.00358213349343623	True	0.035	balanced_subsample	entropy	{'bootstrap': True, 'ccp_alpha': 0.035, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}	0.7142134308815002	0.6702658534049988	0.7119446992874146	0.7057530879974365	0.676425576210022	0.6957205295562744	0.018580091896247958	33
3.823295831680298	0.0473972684295514	0.025478363037109375	0.0005213306467449321	True	0.03	balanced	entropy	{'bootstrap': True, 'ccp_alpha': 0.03, 'class_weight': 'balanced', 'criterion': 'entropy'}	0.7099830508232117	0.6734235882759094	0.7053505182266235	0.7057530879974365	0.6790078282356262	0.6947036147117615	0.015284670885854949	34
2.192711353302002	0.12425564939899233	0.024178791046142577	0.003295661450156477	True	0.015	balanced	gini	{'bootstrap': True, 'ccp_alpha': 0.015, 'class_weight': 'balanced', 'criterion': 'gini'}	0.7213971614837646	0.6745280027389526	0.7062308192253113	0.6944334506988525	0.6718122363090515	0.6936803340911866	0.018821954623637668	35
5.648140621185303	0.1570616268746885	0.01664910316467285	0.0008602085980317452	False	0.025	balanced	entropy	{'bootstrap': False, 'ccp_alpha': 0.025, 'class_weight': 'balanced', 'criterion': 'entropy'}	0.7097272872924805	0.668185830116272	0.7049434185028076	0.6917176246643066	0.6920360326766968	0.6933220386505127	0.014423907846050403	36
4.506934738159179	0.5931985693527704	0.015344810485839844	0.002090099736053779	False	0.025	balanced_subsample	entropy	{'bootstrap': False, 'ccp_alpha': 0.025, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}	0.7097272872924805	0.668185830116272	0.7049434185028076	0.6917176246643066	0.6920360326766968	0.6933220386505127	0.014423907846050403	36
3.8577640056610107	0.0843045248474787	0.025625276565551757	0.0009677054271090225	True	0.035	balanced	entropy	{'bootstrap': True, 'ccp_alpha': 0.035, 'class_weight': 'balanced', 'criterion': 'entropy'}	0.7099830508232117	0.6708004474639893	0.7022801041603088	0.7000932693481445	0.6738510131835938	0.6914015769958496	0.01594733750146597	38
2.2851191997528075	0.011282179956815564	0.025211429595947264	0.0010332213306713136	True	0.025	balanced	gini	{'bootstrap': True, 'ccp_alpha': 0.025, 'class_weight': 'balanced', 'criterion': 'gini'}	0.7182872891426086	0.6687549948692322	0.6938999891281128	0.700319230556488	0.6707306504249573	0.6903984308242798	0.018674750343486618	39
2.1604543685913087	0.33850603701616444	0.021556901931762695	0.0042783447005251395	True	0.025	balanced_subsample	gini	{'bootstrap': True, 'ccp_alpha': 0.025, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}	0.7142267823219299	0.6731469035148621	0.7005169987678528	0.6973748803138733	0.6651924848556519	0.690091609954834	0.018173226522863007	40
4.191244316101074	0.36952968639223155	0.011822271347045898	0.0013327513047901004	False	0.035	balanced	entropy	{'bootstrap': False, 'ccp_alpha': 0.035, 'class_weight': 'balanced', 'criterion': 'entropy'}	0.6971299052238464	0.6655797362327576	0.6988210678100586	0.6971572637557983	0.6863254904747009	0.6890026926994324	0.012527979914855618	41
3.8504523754119875	0.1919688329676735	0.010039567947387695	0.00037353564638100984	False	0.035	balanced_subsample	entropy	{'bootstrap': False, 'ccp_alpha': 0.035, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}	0.6971299052238464	0.6655797362327576	0.6988210678100586	0.6971572637557983	0.6863254904747009	0.6890026926994324	0.012527979914855618	41
2.0907586574554444	0.25227490588999574	0.023544120788574218	0.0037982788617926507	True	0.03	balanced	gini	{'bootstrap': True, 'ccp_alpha': 0.03, 'class_weight': 'balanced', 'criterion': 'gini'}	0.7167755961418152	0.6624063849449158	0.6886213421821594	0.700319230556488	0.669685423374176	0.6875615954399109	0.01984782253400894	43
4.700257778167725	0.4146350294213761	0.013076210021972656	0.0019599443496735917	False	0.03	balanced	entropy	{'bootstrap': False, 'ccp_alpha': 0.03, 'class_weight': 'balanced', 'criterion': 'entropy'}	0.6971299052238464	0.6655797362327576	0.7049434185028076	0.6917176246643066	0.6770734786987305	0.6872888326644897	0.014168864692322387	44
4.34634165763855	0.30010101938667905	0.013014078140258789	0.0012559079789967078	False	0.03	balanced_subsample	entropy	{'bootstrap': False, 'ccp_alpha': 0.03, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}	0.6971299052238464	0.6655797362327576	0.7049434185028076	0.6917176246643066	0.6770734786987305	0.6872888326644897	0.014168864692322387	44
2.44696683883667	0.03902548794194977	0.024550342559814455	0.0005888179892302373	True	0.03	balanced_subsample	gini	{'bootstrap': True, 'ccp_alpha': 0.03, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}	0.7099830508232117	0.6635779738426208	0.6969788670539856	0.7000932693481445	0.6613852381706238	0.6864036798477173	0.020010804378230482	46
2.0703033447265624	0.3232485099936377	0.019968843460083006	0.003948444635433423	True	0.035	balanced_subsample	gini	{'bootstrap': True, 'ccp_alpha': 0.035, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}	0.7131010890007019	0.6616312861442566	0.689089298248291	0.7057530879974365	0.6593407988548279	0.6857831120491028	0.02208397288936461	47
3.608896350860596	0.030721722428967587	0.025137996673583983	0.0008683557178520221	False	0.015	balanced_subsample	gini	{'bootstrap': False, 'ccp_alpha': 0.015, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}	0.7022476196289062	0.6572089195251465	0.6963189840316772	0.6836183071136475	0.6827925443649292	0.6844372749328613	0.015512205352171257	48
3.635023307800293	0.04139127366102827	0.02475419044494629	0.0009750088028640714	False	0.015	balanced	gini	{'bootstrap': False, 'ccp_alpha': 0.015, 'class_weight': 'balanced', 'criterion': 'gini'}	0.7022476196289062	0.6572089195251465	0.6963189840316772	0.6836183071136475	0.6827925443649292	0.6844372749328613	0.015512205352171257	48
2.0324217796325685	0.3163936337123029	0.02103133201599121	0.0037701485463367225	True	0.035	balanced	gini	{'bootstrap': True, 'ccp_alpha': 0.035, 'class_weight': 'balanced', 'criterion': 'gini'}	0.7148022055625916	0.6572089195251465	0.6807646751403809	0.6976144909858704	0.6530978679656982	0.6806976318359375	0.023506480549381224	50
3.059336614608765	0.48927181070448894	0.01967306137084961	0.0035757412423973413	False	0.025	balanced	gini	{'bootstrap': False, 'ccp_alpha': 0.025, 'class_weight': 'balanced', 'criterion': 'gini'}	0.7032566070556641	0.6540272831916809	0.6838701963424683	0.6836183071136475	0.6705014705657959	0.6790547728538513	0.016305073724874664	51
3.636740875244141	0.08340100542229173	0.021724510192871093	0.004014489246611664	False	0.025	balanced_subsample	gini	{'bootstrap': False, 'ccp_alpha': 0.025, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}	0.7032566070556641	0.6540272831916809	0.6838701963424683	0.6836183071136475	0.6705014705657959	0.6790547728538513	0.016305073724874664	51
3.1883334159851073	0.45132397360622806	0.015946435928344726	0.00030735398573408513	False	0.03	balanced_subsample	gini	{'bootstrap': False, 'ccp_alpha': 0.03, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}	0.6985689997673035	0.6648311018943787	0.6843859553337097	0.689009964466095	0.6577725410461426	0.6789137125015259	0.015254370618712135	53
3.1835720539093018	0.38901675809462044	0.018111038208007812	0.0025578586443742546	False	0.03	balanced	gini	{'bootstrap': False, 'ccp_alpha': 0.03, 'class_weight': 'balanced', 'criterion': 'gini'}	0.6985689997673035	0.6648311018943787	0.6843859553337097	0.689009964466095	0.6577725410461426	0.6789137125015259	0.015254370618712135	53
2.9435245990753174	0.21451003329275664	0.013873291015625	0.0012805115894493737	False	0.035	balanced_subsample	gini	{'bootstrap': False, 'ccp_alpha': 0.035, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}	0.7002747654914856	0.6673890948295593	0.6761006116867065	0.6860604286193848	0.6396960020065308	0.6739041805267334	0.020300996272229505	55
3.136734199523926	0.2690810899852244	0.015861368179321288	0.0008877070892693935	False	0.035	balanced	gini	{'bootstrap': False, 'ccp_alpha': 0.035, 'class_weight': 'balanced', 'criterion': 'gini'}	0.7002747654914856	0.6673890948295593	0.6761006116867065	0.6860604286193848	0.6396960020065308	0.6739041805267334	0.020300996272229505	55
3.561618947982788	0.4818105317283978	0.020667123794555663	0.0025926203473320597	True	0.2	balanced	entropy	{'bootstrap': True, 'ccp_alpha': 0.2, 'class_weight': 'balanced', 'criterion': 'entropy'}	0.5946105122566223	0.5783753991127014	0.5750335454940796	0.6292113065719604	0.5589185357093811	0.5872298598289489	0.02385622992942584	57
3.9247358798980714	0.10431192521008884	0.022098016738891602	0.0036891083114062163	True	0.2	balanced_subsample	entropy	{'bootstrap': True, 'ccp_alpha': 0.2, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}	0.5946105122566223	0.5783753991127014	0.5750335454940796	0.6292113065719604	0.556642472743988	0.5867746472358704	0.024407456299195496	58
6.0444728374481205	0.18176929370953246	0.017550945281982422	0.003999186249794895	False	0.2	balanced	entropy	{'bootstrap': False, 'ccp_alpha': 0.2, 'class_weight': 'balanced', 'criterion': 'entropy'}	0.5914193987846375	0.564836323261261	0.5770158171653748	0.6172677278518677	0.5388880372047424	0.5778854608535766	0.026176194349602305	59
5.565856170654297	0.7482151383747709	0.015200948715209961	0.0002039055491753468	False	0.2	balanced_subsample	entropy	{'bootstrap': False, 'ccp_alpha': 0.2, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}	0.5914193987846375	0.564836323261261	0.5770158171653748	0.6172677278518677	0.5388880372047424	0.5778854608535766	0.026176194349602305	59
2.1521337032318115	0.3405016577823984	0.018857192993164063	0.003537102230115351	True	0.2	balanced_subsample	gini	{'bootstrap': True, 'ccp_alpha': 0.2, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}	0.0	0.0	0.5471062660217285	0.0	0.0	0.1094212532043457	0.2188425064086914	61
1.9503506660461425	0.2782072924156098	0.019536781311035156	0.003865039503302324	True	0.2	balanced	gini	{'bootstrap': True, 'ccp_alpha': 0.2, 'class_weight': 'balanced', 'criterion': 'gini'}	0.0	0.0	0.5471062660217285	0.0	0.0	0.1094212532043457	0.2188425064086914	61
2.6786686420440673	0.043419853494397524	0.014679956436157226	0.000440073072723011	False	0.2	balanced	gini	{'bootstrap': False, 'ccp_alpha': 0.2, 'class_weight': 'balanced', 'criterion': 'gini'}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63
3.050048828125	0.43913444208901786	0.01812257766723633	0.004354380755045432	False	0.2	balanced_subsample	gini	{'bootstrap': False, 'ccp_alpha': 0.2, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63
0.05931601524353027	0.0030035610843278026	0.0	0.0	False	0.025	balanced	log_loss	{'bootstrap': False, 'ccp_alpha': 0.025, 'class_weight': 'balanced', 'criterion': 'log_loss'}								65
0.041492366790771486	0.014245638897525063	0.0	0.0	False	0.2	balanced	log_loss	{'bootstrap': False, 'ccp_alpha': 0.2, 'class_weight': 'balanced', 'criterion': 'log_loss'}								66
0.040888738632202146	0.013768414518399951	0.0	0.0	False	0.03	balanced_subsample	log_loss	{'bootstrap': False, 'ccp_alpha': 0.03, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								67
0.05960955619812012	0.0012500238363919512	0.0	0.0	False	0.035	balanced	log_loss	{'bootstrap': False, 'ccp_alpha': 0.035, 'class_weight': 'balanced', 'criterion': 'log_loss'}								68
0.04046411514282226	0.013073180903661441	0.0	0.0	False	0.2	balanced_subsample	log_loss	{'bootstrap': False, 'ccp_alpha': 0.2, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								69
0.05610818862915039	0.0026566032938568035	0.0	0.0	False	0.025	balanced_subsample	log_loss	{'bootstrap': False, 'ccp_alpha': 0.025, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								70
0.05960216522216797	0.0013628198149803104	0.0	0.0	False	0.03	balanced	log_loss	{'bootstrap': False, 'ccp_alpha': 0.03, 'class_weight': 'balanced', 'criterion': 'log_loss'}								71
0.06025576591491699	0.0003061889801504258	0.0	0.0	True	0.035	balanced_subsample	log_loss	{'bootstrap': True, 'ccp_alpha': 0.035, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								72
0.0588780403137207	0.0007422822299249471	0.0	0.0	False	0.015	balanced	log_loss	{'bootstrap': False, 'ccp_alpha': 0.015, 'class_weight': 'balanced', 'criterion': 'log_loss'}								73
0.060196638107299805	0.013737877956367557	0.0	0.0	True	0	balanced	log_loss	{'bootstrap': True, 'ccp_alpha': 0, 'class_weight': 'balanced', 'criterion': 'log_loss'}								74
0.06032857894897461	0.012457898937873838	0.0	0.0	True	0	balanced_subsample	log_loss	{'bootstrap': True, 'ccp_alpha': 0, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								75
0.06662182807922364	0.0016842887326056653	0.0	0.0	True	0.005	balanced	log_loss	{'bootstrap': True, 'ccp_alpha': 0.005, 'class_weight': 'balanced', 'criterion': 'log_loss'}								76
0.046706199645996094	0.013335155848883938	0.0	0.0	True	0.005	balanced_subsample	log_loss	{'bootstrap': True, 'ccp_alpha': 0.005, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								77
0.03757543563842773	0.013552838400836478	0.0	0.0	True	0.01	balanced	log_loss	{'bootstrap': True, 'ccp_alpha': 0.01, 'class_weight': 'balanced', 'criterion': 'log_loss'}								78
0.05639357566833496	0.011485059569693127	0.0	0.0	True	0.01	balanced_subsample	log_loss	{'bootstrap': True, 'ccp_alpha': 0.01, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								79
0.06046814918518066	0.0007406490009859087	0.0	0.0	True	0.015	balanced	log_loss	{'bootstrap': True, 'ccp_alpha': 0.015, 'class_weight': 'balanced', 'criterion': 'log_loss'}								80
0.03421015739440918	0.0007155402634867815	0.0	0.0	True	0.015	balanced_subsample	log_loss	{'bootstrap': True, 'ccp_alpha': 0.015, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								81
0.048007774353027347	0.015126114898303449	0.0	0.0	True	0.2	balanced	log_loss	{'bootstrap': True, 'ccp_alpha': 0.2, 'class_weight': 'balanced', 'criterion': 'log_loss'}								82
0.06007261276245117	0.00036278313137339674	0.0	0.0	True	0.2	balanced_subsample	log_loss	{'bootstrap': True, 'ccp_alpha': 0.2, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								83
0.055015945434570314	0.012235505799985514	0.0	0.0	True	0.025	balanced	log_loss	{'bootstrap': True, 'ccp_alpha': 0.025, 'class_weight': 'balanced', 'criterion': 'log_loss'}								84
0.04426755905151367	0.012565463453494293	0.0	0.0	True	0.025	balanced_subsample	log_loss	{'bootstrap': True, 'ccp_alpha': 0.025, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								85
0.05971040725708008	0.001435572426462734	0.0	0.0	True	0.03	balanced	log_loss	{'bootstrap': True, 'ccp_alpha': 0.03, 'class_weight': 'balanced', 'criterion': 'log_loss'}								86
0.06165051460266113	0.001984892111167634	0.0	0.0	True	0.03	balanced_subsample	log_loss	{'bootstrap': True, 'ccp_alpha': 0.03, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								87
0.04795846939086914	0.014612453388374715	0.0	0.0	True	0.035	balanced	log_loss	{'bootstrap': True, 'ccp_alpha': 0.035, 'class_weight': 'balanced', 'criterion': 'log_loss'}								88
0.03541994094848633	0.011349037555772748	0.0	0.0	False	0	balanced	log_loss	{'bootstrap': False, 'ccp_alpha': 0, 'class_weight': 'balanced', 'criterion': 'log_loss'}								89
0.03578262329101563	0.009886174580806295	0.0	0.0	False	0	balanced_subsample	log_loss	{'bootstrap': False, 'ccp_alpha': 0, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								90
0.061753273010253906	0.0027231131371693042	0.0	0.0	False	0.005	balanced	log_loss	{'bootstrap': False, 'ccp_alpha': 0.005, 'class_weight': 'balanced', 'criterion': 'log_loss'}								91
0.06023063659667969	0.0019010214143965656	0.0	0.0	False	0.005	balanced_subsample	log_loss	{'bootstrap': False, 'ccp_alpha': 0.005, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								92
0.054987192153930664	0.012599125520247638	0.0	0.0	False	0.01	balanced	log_loss	{'bootstrap': False, 'ccp_alpha': 0.01, 'class_weight': 'balanced', 'criterion': 'log_loss'}								93
0.05846462249755859	0.0023900148878835234	0.0	0.0	False	0.01	balanced_subsample	log_loss	{'bootstrap': False, 'ccp_alpha': 0.01, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}								94
